chart_id,chart_type,op_status,viz_status,question,explanation,operation_spec,op_feedback,viz_feedback,updated_at
1c80b6i7wdu3m1ir,simpleLine,pending,pending,What is the sum of the y-values ​​for the period in which the y-axis value increased most sharply for two or more consecutive years?,Compute the year-to-year change in the y-value between each pair of adjacent years. Locate the longest run of at least two consecutive years where these changes are all positive and the total rise across the run is greatest. Sum the y-values for the years included in that run.,"{""ops"": [{""op"": ""monotonicRun"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""direction"": ""increasing"", ""mode"": ""longest"", ""minLength"": 2, ""field"": ""Year on yaer percentage change (%)"", ""orderField"": ""Year""}], ""ops2"": [{""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Year on yaer percentage change (%)""}]}",,,
1k8qhmg9rui7gtzh,multipleLine,pending,pending,What is the difference between the largest value in Germany and the smallest value in the U.S. between 2010 and 2015?,Filter the chart to the years 2010 through 2015 inclusive. Find the maximum Favorable_View_Percentage among the Germany points in that range. Find the minimum Favorable_View_Percentage among the U.S. points in that range. Subtract the U.S. minimum from the Germany maximum.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2015""]}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Favorable_View_Percentage"", ""group"": ""Germany""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 3}, ""which"": ""min"", ""field"": ""Favorable_View_Percentage"", ""group"": ""US""}], ""ops4"": [{""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 4}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""signed"": true}]}",,,
0ihx2vzdsej883sq,groupedBar,pending,pending,What is the Male value in the category with the second-lowest Female share of employees?,Sort the categories by the Female “Share of employees” from lowest to highest. Select the category that ranks second in that ordering. Read the Male “Share of employees” value for that category from the corresponding bar.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""Female""}, {""op"": ""sort"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Share of employees"", ""order"": ""asc""}, {""op"": ""nth"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 1}, ""n"": 2, ""from"": ""left""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""target"": ""ref:n3"", ""field"": ""Share of employees"", ""group"": ""Male""}]}",,,
0fh0emp095qhq3ag,simpleBar,pending,pending,What is the difference between the largest and smallest values between 2010 and 2019?,Filter the chart to the years 2010 through 2019 inclusive. Find the maximum “Number of victims” value within that range. Find the minimum “Number of victims” value within that range. Subtract the minimum from the maximum.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""between"", ""value"": [""2010"", ""2019""]}, {""op"": ""range"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number of victims""}]}",,,
ckptmodbya2m1mih,stackedBar,pending,pending,In which year was the difference between the number of 2G and 3G subscription the smallest?,"Calculate the absolute difference between the 2G and 3G segments for each year. Compare these year-by-year gaps to find the minimum. Select the year where this smallest gap occurs, which is 2016.","{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""groupA"": ""2G"", ""groupB"": ""3G"", ""seriesField"": ""Type"", ""field"": ""Subscriptions in millions"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Subscriptions in millions""}]}",,,2026-06-27T00:00:00Z
rx7zzpt8c0ue86y3,multipleLine,pending,pending,"For the years when the unfavorable ratting of China among Americans exceeded 50%, what was the average favorable ratio?",Filter the chart to the years where the Unfavorable line is above 50%. Get the Favorable values for those same years. Average those Favorable values to get 36.75%.,,,,2026-06-27T00:00:00Z
88sup9tkwx0lwkgw,stackedBar,pending,pending,"Among the years in which Asia's sales value was bigger than 1000, what is the difference between the average sales of EMEA and the average sales of Asia?",Filter the chart to the years where the Asia Pacific segment exceeds 1000 in sales. Average the EMEA sales values across those filtered years to get 1725.88. Calculate the Asia Pacific average across the same years to get 1166.88. Subtract the Asia Pacific average from the EMEA average to get 559.0.,,,,2026-06-27T00:00:00Z
9g5a38vcep03acdu,stackedBar,pending,pending,Which year had the highest year-over-year growth rate in Walmart's total net sales?,"Sum the three Mart segments within each Year bar to get total net sales per year. Calculate the year-over-year growth rate for each adjacent pair of years by dividing the change in totals by the prior year’s total. Compare these growth rates across all years. Select the year associated with the largest growth rate, which is 2021.","{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""Walmart US""}], ""ops2"": [{""op"": ""lagDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Net sales in billion US dollars""}], ""ops3"": [{""op"": ""findExtremum"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""which"": ""max"", ""field"": ""Net sales in billion US dollars""}]}",,,2026-06-27T00:00:00Z
fsraebh4cpmzc7ut,simpleLine,pending,pending,Count the number of years in the 2010s in which the number of fatalities increased compared to the previous year.,Treat the 2010s as the years 2010 through 2019 inclusive. Compare each year’s fatalities value to the immediately previous year’s value. Count the years where the later value is higher than the earlier value to get 3.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": "">="", ""value"": ""2010""}], ""ops2"": [{""op"": ""lagDiff"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Number of fatalities""}], ""ops3"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}, ""field"": ""Number of fatalities"", ""operator"": "">"", ""value"": 0}, {""op"": ""count"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 3}}]}",,,2026-06-27T00:00:00Z
h33j4k50c44wni7l,simpleLine,pending,pending,How many times was growth rate of HICP greater than 2.6 and less than 3.0?,Scan the plotted points and select those with Growth rate of HICP(%) strictly greater than 2.6 and strictly less than 3.0. Count the selected points across all dates to get 5.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Growth rate of HICP(%)"", ""operator"": "">"", ""value"": 2.6}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Growth rate of HICP(%)"", ""operator"": ""<"", ""value"": 3.0}], ""ops3"": [{""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 3}}]}",,,2026-06-27T00:00:00Z
gnin1xu8b8rbtv34,multipleLine,pending,pending,In how many years was the percentage of unfavorable views toward the Taliban at least 10 percentage points higher than toward Al-Qaeda?,Compute the year-by-year difference by subtracting the Al-Qaeda percentage from the Taliban percentage. Check which years have a difference of at least 10 percentage points. Count those qualifying years to get 6.,"{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Year"", ""groupA"": ""Taliban"", ""groupB"": ""al Qaeda"", ""seriesField"": ""Group"", ""field"": ""Ratio of unfavorable view(%)"", ""signed"": true}], ""ops2"": [{""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""field"": ""Ratio of unfavorable view(%)"", ""operator"": "">="", ""value"": 10}, {""op"": ""count"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n2""], ""sentenceIndex"": 2}}]}",,,2026-06-27T00:00:00Z
58wxo6da4x2w1ass,groupedBar,pending,pending,"Which worker type has the smallest difference from the ""All Government workers"" in Barack Obama's share of voters?","Read Barack Obama’s share of voters for All Government workers from the chart. Extract Barack Obama’s share for each of the other worker types. Calculate the absolute difference between each worker type’s value and the All Government workers value. Compare those differences and select the worker type with the smallest gap, which is Local Government workers.",,,,2026-06-27T00:00:00Z
f12st3qo0kz1egmp,multipleLine,pending,pending,"In the first year after 2004 when the percentage of people who considered elections important increased relative to 2004, did the percentage of people who considered elections unimportant decrease?","Note the 2004 value for “It really matters who wins the election.” Scan the later years and select the first year whose “It really matters who wins the election” value is higher than the 2004 value. Check the “Things will be the same” value in that same year against its 2004 value. Confirm that it is lower, so the unimportant share decreased.",,,,2026-06-27T00:00:00Z
a0m3af45az33ngmr,stackedBar,pending,pending,Which year had the highest share of sheep production?,"Sum the four meat-type production values within each year to get that year’s total production. Divide the sheep value by the total for each year to compute sheep’s share. Compare these shares across all years. Select the year with the largest share, which is 2020.","{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""group"": ""Sheep""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Production in million metric tons""}]}",,,2026-06-27T00:00:00Z
i0fd8sbi945erf7p,multipleLine,pending,pending,In which year did the ratio of news sources for local news programming increase the most?,"Extract the Local news programming values for each year from the chart. Calculate the year-to-year change in that series across consecutive years. Compare those increases to find the largest positive jump. Select the year where that maximum increase occurs, which is 2007.","{""ops"": [{""op"": ""lagDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Ratio of news sources(%)"", ""group"": ""Local news programming""}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""max"", ""field"": ""Ratio of news sources(%)""}]}",,,2026-06-27T00:00:00Z
50pei8jwlb2g5h1q,groupedBar,pending,pending,which country had the smallest decrease rate in sales after the lockdown?,"Compute the decrease rate for each country as (Pre-lockdown 2020 − Post-lockdown 2020) ÷ Pre-lockdown 2020. Compare these rates across the four country panels. Select the country with the lowest rate, which is Germany.","{""ops"": [{""op"": ""pairDiff"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""by"": ""Country"", ""groupA"": ""Pre-lockdown 2020"", ""groupB"": ""Post-lockdown 2020"", ""seriesField"": ""Period"", ""field"": ""Sales in billion GBP"", ""absolute"": true}], ""ops2"": [{""op"": ""findExtremum"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 2}, ""which"": ""min"", ""field"": ""Sales in billion GBP""}]}",,,2026-06-27T00:00:00Z
g1s9b91z7xw8flg2,simpleLine,pending,pending,What is the difference between the average beer sales before 2012 and after including 2012?,Split the chart into years before 2012 and years from 2012 onward (including 2012). Calculate the average beer sales for the pre-2012 group to get 3.1375. Compute the average beer sales for the 2012-and-after group to get 2.265. Subtract the latter average from the former to get a difference of 0.62.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""Year"", ""operator"": ""<"", ""value"": ""2012""}, {""op"": ""average"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Beer sales in million hectoliters""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""Year"", ""operator"": "">="", ""value"": ""2012""}, {""op"": ""average"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n3""], ""sentenceIndex"": 2}, ""field"": ""Beer sales in million hectoliters""}], ""ops3"": [{""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n2"", ""n4""], ""sentenceIndex"": 3}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n4"", ""signed"": false}]}",,,2026-06-27T00:00:00Z
0gt3h2146jc47ovx,simpleBar,pending,pending,How many times larger is the combined share of iron and zinc than water in the composites?,Add the shares for iron and zinc to get a combined share of 36. Divide that combined share by the water share of 10 to get 3.6 times larger.,"{""ops"": [{""op"": ""retrieveValue"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""Iron""}, {""op"": ""retrieveValue"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [], ""sentenceIndex"": 1}, ""target"": ""Zinc""}, {""op"": ""add"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1"", ""n2""], ""sentenceIndex"": 1}, ""targetA"": ""ref:n1"", ""targetB"": ""ref:n2""}], ""ops2"": [{""op"": ""retrieveValue"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [], ""sentenceIndex"": 2}, ""target"": ""Water""}, {""op"": ""diff"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [""n3"", ""n4""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n3"", ""targetB"": ""ref:n4"", ""mode"": ""ratio""}]}",,,2026-06-27T00:00:00Z
31d6673lje5rb1nw,groupedBar,pending,pending,"Which side had higher propolation of killed among its casualties, the Union or the Confederacy?",Read the Killed and Total Casualties bars for each side from the chart. Calculate each side’s killed proportion by dividing Killed by Total Casualties. Compare the two resulting proportions. The Confederacy States proportion is higher.,"{""ops"": [{""op"": ""filter"", ""id"": ""n1"", ""meta"": {""nodeId"": ""n1"", ""inputs"": [], ""sentenceIndex"": 1}, ""field"": ""States"", ""include"": [""Union States""]}, {""op"": ""filter"", ""id"": ""n2"", ""meta"": {""nodeId"": ""n2"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Type"", ""include"": [""Killed""]}, {""op"": ""filter"", ""id"": ""n3"", ""meta"": {""nodeId"": ""n3"", ""inputs"": [""n1""], ""sentenceIndex"": 1}, ""field"": ""Type"", ""include"": [""Total Casualties""]}, {""op"": ""diff"", ""id"": ""n4"", ""meta"": {""nodeId"": ""n4"", ""inputs"": [""n2"", ""n3""], ""sentenceIndex"": 1}, ""targetA"": ""ref:n2"", ""targetB"": ""ref:n3"", ""mode"": ""ratio""}], ""ops2"": [{""op"": ""filter"", ""id"": ""n5"", ""meta"": {""nodeId"": ""n5"", ""inputs"": [], ""sentenceIndex"": 2}, ""field"": ""States"", ""include"": [""Confederacy States""]}, {""op"": ""filter"", ""id"": ""n6"", ""meta"": {""nodeId"": ""n6"", ""inputs"": [""n5""], ""sentenceIndex"": 2}, ""field"": ""Type"", ""include"": [""Killed""]}, {""op"": ""filter"", ""id"": ""n7"", ""meta"": {""nodeId"": ""n7"", ""inputs"": [""n5""], ""sentenceIndex"": 2}, ""field"": ""Type"", ""include"": [""Total Casualties""]}, {""op"": ""diff"", ""id"": ""n8"", ""meta"": {""nodeId"": ""n8"", ""inputs"": [""n6"", ""n7""], ""sentenceIndex"": 2}, ""targetA"": ""ref:n6"", ""targetB"": ""ref:n7"", ""mode"": ""ratio""}], ""ops3"": [{""op"": ""compareBool"", ""id"": ""n9"", ""meta"": {""nodeId"": ""n9"", ""inputs"": [""n4"", ""n8""], ""sentenceIndex"": 3}, ""operator"": "">"", ""targetA"": ""ref:n4"", ""targetB"": ""ref:n8""}]}",,,2026-06-27T00:00:00Z
